Symbol,Date,Adj Close USD,Close USD,High USD,Low USD,Open USD
2454.TW,2024-01-08,0.9395258564526583,0.960307693518672,0.9770086968842142,0.9582200680979793,0.9707458206221359
3690.HK,2024-01-08,1.211987600750554,1.211987600750554,1.2742669350521925,1.205431986647496,1.2742669350521925
ADYEN.AS,2024-01-08,1369.9795810328178,1369.9795810328178,1377.6424923591094,1331.1863573546186,1337.172983991116
CSU.TO,2024-01-08,1923.119264968404,1925.7382972304533,1933.9800348857138,1876.8209244521365,1891.19188426388
DELTA.BK,2024-01-08,0.06997029811040424,0.07043299463790649,0.0716832844835498,0.06980784971508483,0.06980784971508483
DSY.PA,2024-01-08,50.36510458414619,50.66481958039781,50.73067283879398,50.06615691674811,50.341541193934944
IFX.DE,2024-01-08,42.446540294044986,42.900168669505504,43.001940226141876,41.786655749722364,41.906386455478845
NXSN.TA,2024-01-08,9.335673856359447,9.462143053905491,9.467584318975808,8.975161764986863,9.358762131015053
SU.PA,2024-01-08,205.52589103033017,208.5980199836795,208.64590495808824,205.48496682480723,206.51466733707406
WKL.AS,2024-01-08,152.25592148060863,154.51483714193395,154.87403839407068,152.95831056249781,153.01818048280967
000660.KS,2024-01-09,0.07948054628460183,0.07984567937054247,0.08106602818188263,0.07938078458527004,0.08077546894108736
005930.KS,2024-01-09,0.04278124799651175,0.043409550574814576,0.04515290601958624,0.04317710318217835,0.04497857047510908
0981.HK,2024-01-09,0.2891670427799001,0.2891670427799001,0.29441865237328607,0.2862130045581047,0.29244928312473517
2317.TW,2024-01-09,0.10434108053728838,0.10701648622583733,0.10860583998166659,0.10701648622583733,0.10807605539639017
2382.TW,2024-01-09,0.22162686408365778,0.22886694083941447,0.23840306337439007,0.22886694083941447,0.23363500210690227
2454.TW,2024-01-09,0.9620012423687625,0.98328019027304,0.9959950203196741,0.9811610519319344,0.9938758819785685
3690.HK,2024-01-09,1.1578169568053953,1.1578169568053953,1.2333088916634145,1.155355237419191,1.2152564915116653
6857.T,2024-01-09,0.23643257961720873,0.23771420020196402,0.24319436578801537,0.23516640392072963,0.23632012299147734
6861.T,2024-01-09,2.94593470510827,2.9602508490266826,2.9972660025465028,2.9290042908606004,2.9386186164501638
7974.T,2024-01-09,0.35515806955319884,0.3623639314706582,0.3638060803090928,0.35044216773959913,0.3511632421588164
8035.T,2024-01-09,1.179089999075893,1.1974642521801666,1.215971828940077,1.1900131498482547,1.2046749963723393
ADYEN.AS,2024-01-09,1375.7093881343828,1375.7093881343828,1384.1051734150633,1359.877394455164,1376.9087860316229
CSU.TO,2024-01-09,1934.7563352978082,1937.3912527044724,1949.4901982777424,1901.8741224614375,1913.636441991229
DELTA.BK,2024-01-09,0.06937231068870883,0.06983105419258202,0.07187888569383075,0.06962627104245714,0.07105975309333126
DSY.PA,2024-01-09,50.36882779699937,50.66856288781242,50.95042212571822,50.09285244617797,50.91444165290977
IFX.DE,2024-01-09,41.772381835245525,42.21880689791913,42.74654032558242,41.78702292285832,42.69856331161124
NXSN.TA,2024-01-09,9.545067557945345,9.67437330797702,9.714839951273575,9.339843499392941,9.383008536390662
SU.PA,2024-01-09,205.5271223766812,208.59928009183324,208.95910312127717,206.70422921803075,208.6952341197756
WKL.AS,2024-01-09,152.63764833354412,154.90223110801378,155.50193005663382,153.58290440186536,155.20208058232382
000660.KS,2024-01-10,0.07629235666213022,0.07664283797327887,0.0792837147873394,0.07583909285595607,0.07905407332524718
005930.KS,2024-01-10,0.04164245165067995,0.04225402902496871,0.0431725948733376,0.042024387562876485,0.04305777414229149
0981.HK,2024-01-10,0.28189284698327877,0.28189284698327877,0.28778608746029893,0.2779640304064182,0.28680389112194843
2317.TW,2024-01-10,0.1010580633236657,0.1036492957165802,0.1052040351523289,0.1036492957165802,0.10468578867374603
2382.TW,2024-01-10,0.21880748115015472,0.22595546466214483,0.22751020409789355,0.22180949283348164,0.22284598579064743
2454.TW,2024-01-10,0.936993682078499,0.957719492421201,0.9691209149500248,0.9556465065068694,0.9691209149500248
3690.HK,2024-01-10,1.174553575932183,1.174553575932183,1.1925606441035956,1.1385394395893569,1.145905927738715
6857.T,2024-01-10,0.23726287324109416,0.23854901124194328,0.24248008417639655,0.2362478953778731,0.24003514857082195
6861.T,2024-01-10,3.0805102491566885,3.0954802363127567,3.101233025972933,2.966521868097156,2.9809038422475953
7974.T,2024-01-10,0.3675761292265538,0.3750339459296066,0.37882119912255546,0.36539802324881265,0.36654858118084777
8035.T,2024-01-10,1.198281460829126,1.2169547126962883,1.2215090045105939,1.2016139402691537,1.2145577170045485
ADYEN.AS,2024-01-10,1376.8467625994238,1376.8467625994238,1400.0332737182187,1366.807225776283,1366.807225776283
CSU.TO,2024-01-10,1937.2219156190733,1939.8601008428325,1950.0736036936607,1930.053656407956,1930.053656407956
DELTA.BK,2024-01-10,0.06927192338978676,0.06973000471781274,0.07075544596366291,0.06952491646864269,0.07075544596366291
DSY.PA,2024-01-10,50.80948959136632,51.11184979357967,51.11184979357967,50.44255220190139,50.58597246308275
IFX.DE,2024-01-10,41.1347108371945,41.574318078933,42.37509070229539,41.03648640044302,42.30935546607729
NXSN.TA,2024-01-10,9.068698389153951,9.191550735968349,9.676726704110704,9.113815009593964,9.649921774864197
SU.PA,2024-01-10,205.11042324088697,208.17635332052149,209.15640924904434,206.95728338010392,209.1325005530583
WKL.AS,2024-01-10,153.6907147921269,155.97092232571597,156.03068494718545,153.87935823322553,154.35742273099814
000660.KS,2024-01-11,0.07799147842471811,0.07834975934399772,0.07898347063280947,0.07627579512606837,0.07627579512606837
005930.KS,2024-01-11,0.04156024007557465,0.04217060576456348,0.0424010462332223,0.04188255517873996,0.041997775413069365
0981.HK,2024-01-11,0.2901023325197529,0.2901023325197529,0.2927188110730743,0.2793093506895809,0.281598761626016
2317.TW,2024-01-11,0.10119357463349145,0.10378827844295654,0.10533735722568723,0.102962099940558,0.10327191884871295
2382.TW,2024-01-11,0.22401112549991542,0.23132909822111702,0.23236181740960415,0.22410006390170714,0.2271982214671685
2454.TW,2024-01-11,0.9295406833247776,0.9501016534081592,0.9676578796124404,0.9501016534081592,0.9624942836700049
3690.HK,2024-01-11,1.2362872705071022,1.2362872705071022,1.2599992048680921,1.1839576994406737,1.188045951079099
6857.T,2024-01-11,0.23682274416566426,0.23810648742656465,0.24003695331236435,0.235893514337965,0.23754147302096473
6861.T,2024-01-11,3.0747451254324494,3.0896871079555415,3.1155836015455374,3.059082160985546,3.0826244278855426
7974.T,2024-01-11,0.36595541173392293,0.37338035303394457,0.3802076104349436,0.36918982952574525,0.3732861839663446
8035.T,2024-01-11,1.2091224594436334,1.2279646415038177,1.2324376722148171,1.2037161065968214,1.2048932199418212
ADYEN.AS,2024-01-11,1402.3222833039085,1402.3222833039085,1424.9676436411457,1394.1315177848785,1403.2859719712044
CSU.TO,2024-01-11,1945.5218248301744,1948.1714612388516,1951.2890977771644,1921.6495897127788,1933.6897830799617
DELTA.BK,2024-01-11,0.06827296853111987,0.06872444268136169,0.06994802326322569,0.06852051258438435,0.06954016306927104
DSY.PA,2024-01-11,51.87786410289063,52.186580091222886,52.499757771346154,51.78306119348583,51.84930651846106
IFX.DE,2024-01-11,40.843002111826166,41.27949433633177,42.453916380475526,41.01449465665002,42.36959913602136
NXSN.TA,2024-01-11,9.401671399780753,9.529034520397545,9.558470060845139,9.127643014202476,9.258763667916355
SU.PA,2024-01-11,207.0961468844375,210.19176146693147,212.8658357766067,209.92676178724977,211.27583769851623
WKL.AS,2024-01-11,156.19968496259597,158.51711800548358,159.72165532048032,157.7943882645732,157.7943882645732
000660.KS,2024-01-12,0.0775491767757692,0.07790542635194937,0.07976446710009433,0.07749876118829264,0.07924161188967856
005930.KS,2024-01-12,0.041852798588386,0.04246746209043623,0.04304841232423153,0.04229317702029765,0.042409367067056704
0981.HK,2024-01-12,0.28404072414070497,0.28404072414070497,0.29123989027879904,0.2820772953345434,0.28894924934464566
2317.TW,2024-01-12,0.1026650046373633,0.10529743737428485,0.10634517306955138,0.1047735695266516,0.1047735695266516
2382.TW,2024-01-12,0.2343705581805902,0.24202694560656515,0.24569402053999798,0.23102572080626674,0.23312119219679978
2454.TW,2024-01-12,0.9492072929923077,0.9702032538167937,0.9733464609025934,0.9597258968641286,0.9639168396451946
3690.HK,2024-01-12,1.2312248698218908,1.2312248698218908,1.2614941605922625,1.2205896798672824,1.2263162822026659
6857.T,2024-01-12,0.2390746969359744,0.2403706473402509,0.24997216420058918,0.2396101311532934,0.2498770996772195
6861.T,2024-01-12,3.1678410537807555,3.1832355650339337,3.209378308960597,3.1376045938164845,3.1589941115746636
7974.T,2024-01-12,0.378519777396873,0.3861996261893491,0.3888139005820155,0.37835680301135005,0.3807334160955922
8035.T,2024-01-12,1.228576486941034,1.247721869227128,1.287648969042396,1.2325115454879783,1.2871736464255477
ADYEN.AS,2024-01-12,1444.9886213673099,1444.9886213673099,1478.9969560503755,1435.340891904767,1436.7881396517496
CSU.TO,2024-01-12,1991.4592618301476,1994.171348610844,1995.9811793377821,1955.0699496184745,1969.0291436037564
DELTA.BK,2024-01-12,0.06898316231164858,0.06943933412061283,0.07025626746320826,0.06821393410671966,0.06821393410671966
DSY.PA,2024-01-12,53.719669397514195,54.03934630821149,54.03934630821149,52.4534978335526,52.4534978335526
IFX.DE,2024-01-12,40.885484915606135,41.32243051819113,42.00983087436565,41.111387356277184,41.81687646913062
SU.PA,2024-01-12,211.99958422156462,215.1684841301752,215.40967368642202,212.03298309579884,212.20181762532997
WKL.AS,2024-01-12,159.236981187093,161.5994684975952,162.20245158900414,159.91112320228362,160.09201076907289
000660.KS,2024-01-15,0.07744761950449174,0.07780340254142087,0.07838359197125996,0.07745528888351744,0.07820953514230823
005930.KS,2024-01-15,0.04225542281167636,0.04287599886510815,0.042934017808092056,0.04246986626422079,0.04246986626422079
0981.HK,2024-01-15,0.2829019241760898,0.2829019241760898,0.2829019241760898,0.2829019241760898,0.2829019241760898
2317.TW,2024-01-15,0.10096376482340808,0.10355257930605956,0.10510586799565046,0.10355257930605956,0.10458810509912016
2382.TW,2024-01-15,0.22712683556115337,0.23454659212822487,0.24386632426577026,0.23402882923169463,0.2428307984727097
2454.TW,2024-01-15,0.9340931216295999,0.9547547812018693,0.9682166165116569,0.9516482038226874,0.9682166165116569
3690.HK,2024-01-15,1.228088728954197,1.228088728954197,1.228088728954197,1.228088728954197,1.228088728954197
6857.T,2024-01-15,0.23991574682417224,0.24121625529671858,0.24150104426401106,0.2382259711401477,0.23922273252567133
6861.T,2024-01-15,3.157206460844156,3.17254909563807,3.1787195232627394,3.138849067841795,3.1787195232627394
7974.T,2024-01-15,0.3782618839176915,0.38593651550917335,0.3870756713783432,0.3811425678930835,0.3843227113611827
8035.T,2024-01-15,1.2305724787375514,1.249748918135104,1.2582925871538784,1.245002435346897,1.2578179388750579
ADYEN.AS,2024-01-15,1432.9101393157844,1432.9101393157844,1448.2456909458492,1432.9101393157844,1445.609815313769
CSU.TO,2024-01-15,2008.159968633628,2010.8947585674225,2015.566250100643,1988.615901399486,2001.9130740817493
DELTA.BK,2024-01-15,0.06893781951628519,0.06939368685869805,0.07021249142340245,0.06898428457634585,0.06980308914105025
DSY.PA,2024-01-15,53.05300251330876,53.36871198334849,53.49451497232201,53.14706910922002,53.45856930247253
IFX.DE,2024-01-15,40.07301427516162,40.50127733851134,41.118290588652386,40.30958385720214,40.734903626034004
NXSN.TA,2024-01-15,9.738262278747241,9.870185695105304,9.931874234201132,9.457139626572255,9.923828214406965
SU.PA,2024-01-15,207.56866130930675,210.67133248312197,212.77997448852236,210.0962566095275,212.54034278330332
WKL.AS,2024-01-15,157.1928959426538,159.5250637994208,160.1840144261084,159.5250637994208,160.0043089285265
000660.KS,2024-01-16,0.0755014528218454,0.07584829837724409,0.07676697572322132,0.07527412503600832,0.07613538504786198
005930.KS,2024-01-16,0.041081645021037436,0.04168498457371628,0.042316575249075616,0.041627567239592704,0.04220174058082846
0981.HK,2024-01-16,0.2738788035888672,0.2738788035888672,0.284337172606814,0.27224467563771343,0.2787811562739302
2317.TW,2024-01-16,0.10019237767394647,0.10276141299891946,0.10327522006391406,0.10204208624395647,0.10255589330895105
2382.TW,2024-01-16,0.2268841885154285,0.23429602163753635,0.23635124989751474,0.23069937218257416,0.23172698631256336
2454.TW,2024-01-16,0.8998113336748103,0.9197146463403291,0.9423221572000914,0.9197146463403291,0.940266928940113
3690.HK,2024-01-16,1.2076159741480796,1.2076159741480796,1.2452006988458282,1.1855553558968979,1.2067988634199056
6857.T,2024-01-16,0.23910779355194717,0.24040391848051346,0.24176824600222283,0.23696957678793468,0.24063914736356679
6861.T,2024-01-16,3.0989005272580137,3.1139599538601144,3.1633580193013158,3.111137207263474,3.1506556596164357
7974.T,2024-01-16,0.37058796698550467,0.3781069066199387,0.38365830825999747,0.37683667065145066,0.38092965321657873
8035.T,2024-01-16,1.2007153585095753,1.2194265297485143,1.2471835379488085,1.2128401210230209,1.2467130801827015
ADYEN.AS,2024-01-16,1427.6385343022835,1427.6385343022835,1442.49482252191,1421.648107298455,1436.264836938192
CSU.TO,2024-01-16,1996.5031685157765,1999.222082579948,2006.960790382672,1973.0200765260945,1986.3870338162124
DELTA.BK,2024-01-16,0.06746411420936074,0.06791024159731313,0.06913753512015614,0.06791024159731313,0.06913753512015614
DSY.PA,2024-01-16,54.49411080645543,54.81839879172815,54.86033159794163,53.47653985223072,53.608329977568246
IFX.DE,2024-01-16,39.84778825988095,40.27364275768577,40.375478919870915,39.57875103148177,40.02803305676891
NXSN.TA,2024-01-16,9.457273136689764,9.585389197640325,9.908012616480846,9.492067693128774,9.908012616480846
SU.PA,2024-01-16,208.22971428922145,211.34225738253755,211.58188908775665,207.81990166060564,209.0898692604041
WKL.AS,2024-01-16,160.49848990621052,162.87970657783126,163.35895170693698,159.0458369516475,159.0458369516475
000660.KS,2024-01-17,0.07286262444809087,0.07319735129086474,0.07515300571466649,0.07207983447726375,0.07476187482990612
005930.KS,2024-01-17,0.03909764404444663,0.03967184688283509,0.04095699121847623,0.03967184688283509,0.04084523953711613
0981.HK,2024-01-17,0.25958770709572937,0.25958770709572937,0.274607877917288,0.2582816066390676,0.27362831035976437
2317.TW,2024-01-17,0.09714474699248646,0.09963563418508728,0.10105034049390782,0.0995345853864992,0.10084824289673165
2382.TW,2024-01-17,0.22359563463403645,0.23090002802857937,0.23544729335080522,0.2298895246236403,0.23241578313598799
2454.TW,2024-01-17,0.8690104780987183,0.8882324929414498,0.9124845746599877,0.8882324929414498,0.8993480303957796
3690.HK,2024-01-17,1.122431150377667,1.122431150377667,1.1852872698869032,1.1126354125226474,1.182838304283257
6857.T,2024-01-17,0.23680079233542786,0.23808443061685755,0.24984567234628388,0.23776157300075565,0.2446338279720675
6861.T,2024-01-17,3.0573632538050783,3.0722208297924993,3.108657617895428,3.0653024523046017,3.0745269556217987
7974.T,2024-01-17,0.3589303786393512,0.3662127816927255,0.3737307518962411,0.36529033136100586,0.3694413578537445
8035.T,2024-01-17,1.198496566227162,1.2171732127041595,1.2367752822532037,1.2102548352162616,1.2231691398603375
ADYEN.AS,2024-01-17,1355.7953390341706,1355.7953390341706,1404.5548261675867,1353.9017989781203,1386.0924133345177
CSU.TO,2024-01-17,1951.0674719248816,1953.7246027570798,1973.8422465994631,1941.8002485331954,1972.6827201033161
DELTA.BK,2024-01-17,0.06565118472635038,0.06608531904802388,0.06688393317549245,0.06548635845242246,0.0656860119842896
DSY.PA,2024-01-17,54.200412572139086,54.522950581944016,54.522950581944016,53.907540131563174,53.95488043881251
IFX.DE,2024-01-17,38.09739442266615,38.504540929339264,39.33889691478315,38.30335139545985,38.972016305531056
NXSN.TA,2024-01-17,9.033960941240366,9.156342923641205,9.527905070440283,9.156342923641205,9.527905070440283
SU.PA,2024-01-17,204.43204244643726,207.48782632265468,207.48782632265468,205.0735157991403,206.0913098319001
WKL.AS,2024-01-17,158.71694428789422,161.07171600042213,161.42674573169126,159.76988012416626,159.76988012416626
000660.KS,2024-01-18,0.07505085667542215,0.07539564158097244,0.07572778097119699,0.07229567393887665,0.07279388302421348
005930.KS,2024-01-18,0.039116181403962696,0.0396906571318335,0.03985672682694578,0.03913709148145925,0.039635300566796074
0981.HK,2024-01-18,0.25886008992179,0.25886008992179,0.2634359107693282,0.2552648065659,0.25951377638785056
2317.TW,2024-01-18,0.09789893352548333,0.10040916003414628,0.10050966816865911,0.09940406335245969,0.09950457148697252
2382.TW,2024-01-18,0.21558616806841904,0.22262891499357992,0.2301671401062293,0.22162381831189334,0.22916204342454277
2454.TW,2024-01-18,0.8820609834866876,0.9015717234728722,0.9015717234728722,0.8885054666109466,0.8885054666109466
3690.HK,2024-01-18,1.1406840209889317,1.1406840209889317,1.1692828311530292,1.1169877891872722,1.1300615808489407
6857.T,2024-01-18,0.24258919886873603,0.24390419433340485,0.24654789518770082,0.2356540244260331,0.23574518652445714
6861.T,2024-01-18,2.984274797816117,2.998777227657392,3.0274932886609514,2.996498175196792,3.0174654578343114
7974.T,2024-01-18,0.3603456361271377,0.36765674294398115,0.3684772018297972,0.36259724648144936,0.36346328641647735
8035.T,2024-01-18,1.1949737071311415,1.2135954352694645,1.2224837398658046,1.194223489354365,1.194679299846485
ADYEN.AS,2024-01-18,1361.0921115606416,1361.0921115606416,1364.8842015301154,1346.6351573081454,1353.034191600712
CSU.TO,2024-01-18,1984.9494072807197,1987.6526537969223,1988.689201809699,1952.5725803713792,1952.5725803713792
DELTA.BK,2024-01-18,0.06515170719203461,0.06558254307109204,0.06617515641209588,0.06439731638908436,0.06597761863176127
DSY.PA,2024-01-18,55.324345101780295,55.653571814262136,55.653571814262136,54.42709596738563,54.50411940457554
IFX.DE,2024-01-18,39.9812483869463,40.408532051099215,40.43815888409075,39.31240703671337,39.57310870169467
NXSN.TA,2024-01-18,9.098879395202175,9.22214097064682,9.327566380864027,9.092993661761284,9.092993661761284
SU.PA,2024-01-18,208.43081841742813,211.54638232258856,211.9729834033143,207.37517376456793,207.37517376456793
WKL.AS,2024-01-18,158.92084552010647,161.27864237185892,161.51563895411095,158.55313647175998,158.79013305401202
000660.KS,2024-01-19,0.07860680237011448,0.07896790905171118,0.07896790905171118,0.0767883276978423,0.07751485481579859
005930.KS,2024-01-19,0.04114312153615138,0.04174736593179636,0.04174736593179636,0.04079729200831505,0.04107672551522132
0981.HK,2024-01-19,0.25534187714790063,0.25534187714790063,0.26907343757202207,0.25534187714790063,0.2615537813251514
2317.TW,2024-01-19,0.09824940054809517,0.1007686128083905,0.10126994919052179,0.10026727642625922,0.10026727642625922
2382.TW,2024-01-19,0.23302890117790723,0.2406414634230221,0.24164413618728467,0.2261027083412145,0.2266040447233458
2454.TW,2024-01-19,0.9024961837003854,0.9224589431215846,0.9224589431215846,0.9094241971861712,0.9224589431215846
3690.HK,2024-01-19,1.12222921794194,1.12222921794194,1.165549087917631,1.1173250346546688,1.1377589238206962
6857.T,2024-01-19,0.2624559548925528,0.26387863484012913,0.26693215272169885,0.25695125098940386,0.26210121398369307
6861.T,2024-01-19,2.972079641049299,2.9865227877502005,3.0439471538812137,2.9719388217486737,3.038478166630641
7974.T,2024-01-19,0.3634237717479701,0.370797335588824,0.3759472985831132,0.37015928707625717,0.37530925007054633
8035.T,2024-01-19,1.2668376665434584,1.2865792506972098,1.2881743719786267,1.2457897207866893,1.2617409336008594
ADYEN.AS,2024-01-19,1337.656773170952,1337.656773170952,1358.724156737043,1326.531447051246,1357.3039453745591
