Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,27.49775505065918,41.224998474121094,41.369998931884766,40.880001068115234,40.94499969482422,3656756
2010-01-05 00:00:00+00:00,27.36435317993164,41.025001525878906,41.25,40.779998779296875,41.1150016784668,3665156
2010-01-06 00:00:00+00:00,27.084205627441406,40.60499954223633,40.97999954223633,40.14500045776367,40.97999954223633,1688460
2010-01-07 00:00:00+00:00,27.03084373474121,40.525001525878906,40.59000015258789,39.70500183105469,40.0,3723944
2010-01-08 00:00:00+00:00,26.787385940551758,40.15999984741211,40.88999938964844,39.79999923706055,40.755001068115234,2191678
2010-01-11 00:00:00+00:00,26.914112091064453,40.349998474121094,40.935001373291016,40.165000915527344,40.415000915527344,1563780
2010-01-12 00:00:00+00:00,26.46388053894043,39.67499923706055,40.650001525878906,39.67499923706055,40.5,1907928
2010-01-13 00:00:00+00:00,26.31046485900879,39.44499969482422,39.67499923706055,39.20500183105469,39.29999923706055,2327262
2010-01-14 00:00:00+00:00,26.583940505981445,39.85499954223633,40.07500076293945,39.54499816894531,39.86000061035156,1544898
2010-01-15 00:00:00+00:00,26.137042999267578,39.185001373291016,40.39500045776367,39.125,39.97999954223633,2358922
2010-01-18 00:00:00+00:00,26.470552444458008,39.685001373291016,39.810001373291016,39.224998474121094,39.30500030517578,1084954
2010-01-19 00:00:00+00:00,26.680662155151367,40.0,40.275001525878906,39.0099983215332,39.564998626708984,1429534
2010-01-20 00:00:00+00:00,25.91359519958496,38.849998474121094,40.27000045776367,38.7400016784668,40.220001220703125,2332928
2010-01-21 00:00:00+00:00,25.66679573059082,38.47999954223633,39.689998626708984,38.415000915527344,39.14500045776367,1984624
2010-01-22 00:00:00+00:00,25.623437881469727,38.415000915527344,38.79499816894531,38.099998474121094,38.439998626708984,2300454
2010-01-25 00:00:00+00:00,25.54673194885254,38.29999923706055,38.755001068115234,38.1150016784668,38.17499923706055,1633150
2010-01-26 00:00:00+00:00,25.640113830566406,38.439998626708984,38.5,37.709999084472656,37.900001525878906,1841394
2010-01-27 00:00:00+00:00,25.52672576904297,38.27000045776367,38.474998474121094,37.814998626708984,38.08000183105469,2371864
2010-01-28 00:00:00+00:00,24.596237182617188,36.875,38.86000061035156,36.875,38.665000915527344,2793636
2010-01-29 00:00:00+00:00,25.02312469482422,37.51499938964844,37.82500076293945,36.900001525878906,37.0,2361186
2010-02-01 00:00:00+00:00,25.116504669189453,37.654998779296875,37.900001525878906,37.07500076293945,37.5,1635644
2010-02-02 00:00:00+00:00,25.676799774169922,38.494998931884766,38.525001525878906,37.369998931884766,37.650001525878906,1662124
2010-02-03 00:00:00+00:00,25.70014762878418,38.529998779296875,38.81999969482422,38.189998626708984,38.54999923706055,1950670
2010-02-04 00:00:00+00:00,25.013118743896484,37.5,38.939998626708984,37.439998626708984,38.665000915527344,3362292
2010-02-05 00:00:00+00:00,24.09596824645996,36.125,37.58000183105469,36.07500076293945,37.40999984741211,4068994
2010-02-08 00:00:00+00:00,24.352771759033203,36.5099983215332,36.79999923706055,36.0,36.45000076293945,2214358
2010-02-09 00:00:00+00:00,24.476171493530273,36.69499969482422,37.1349983215332,36.064998626708984,36.26499938964844,2347192
2010-02-10 00:00:00+00:00,24.742979049682617,37.095001220703125,37.52000045776367,36.79999923706055,37.119998931884766,2534286
2010-02-11 00:00:00+00:00,24.646259307861328,36.95000076293945,37.540000915527344,36.51499938964844,37.29999923706055,2152736
2010-02-12 00:00:00+00:00,24.17601203918457,36.244998931884766,37.400001525878906,36.0,37.10499954223633,2223244
2010-02-15 00:00:00+00:00,24.252721786499023,36.36000061035156,36.85499954223633,36.224998474121094,36.47999954223633,974232
2010-02-16 00:00:00+00:00,24.662935256958008,36.974998474121094,36.974998474121094,36.20500183105469,36.834999084472656,1761996
2010-02-17 00:00:00+00:00,25.580080032348633,38.349998474121094,38.40999984741211,37.154998779296875,37.400001525878906,3148452
2010-02-18 00:00:00+00:00,26.56393051147461,39.82500076293945,40.0,39.09000015258789,39.900001525878906,4433738
2010-02-19 00:00:00+00:00,27.084205627441406,40.60499954223633,40.619998931884766,39.630001068115234,39.869998931884766,3211178
2010-02-22 00:00:00+00:00,26.97081184387207,40.435001373291016,40.93000030517578,40.334999084472656,40.89500045776367,2303630
2010-02-23 00:00:00+00:00,26.317134857177734,39.45500183105469,40.79999923706055,39.25,40.744998931884766,2729262
2010-02-24 00:00:00+00:00,26.44053077697754,39.63999938964844,39.85499954223633,38.97999954223633,39.39500045776367,2116220
2010-02-25 00:00:00+00:00,25.826881408691406,38.720001220703125,39.71500015258789,38.630001068115234,39.470001220703125,1998022
2010-02-26 00:00:00+00:00,26.157054901123047,39.21500015258789,39.314998626708984,38.55500030517578,39.15999984741211,2467566
2010-03-01 00:00:00+00:00,26.75736427307129,40.1150016784668,40.244998931884766,39.290000915527344,39.689998626708984,2140088
2010-03-02 00:00:00+00:00,26.927459716796875,40.369998931884766,40.5,39.88999938964844,40.0099983215332,1592246
2010-03-03 00:00:00+00:00,27.207603454589844,40.790000915527344,41.029998779296875,40.060001373291016,40.13999938964844,1738558
2010-03-04 00:00:00+00:00,27.110891342163086,40.64500045776367,40.900001525878906,40.349998474121094,40.57500076293945,1721216
2010-03-05 00:00:00+00:00,27.504425048828125,41.23500061035156,41.2400016784668,40.44499969482422,40.994998931884766,2155648
2010-03-08 00:00:00+00:00,27.447725296020508,41.150001525878906,41.40999984741211,41.04499816894531,41.400001525878906,1521638
2010-03-09 00:00:00+00:00,27.57112693786621,41.334999084472656,41.415000915527344,40.915000915527344,41.290000915527344,1449062
2010-03-10 00:00:00+00:00,28.371549606323242,42.53499984741211,42.6150016784668,41.17499923706055,41.494998931884766,3359140
2010-03-11 00:00:00+00:00,28.298173904418945,42.42499923706055,42.665000915527344,42.130001068115234,42.400001525878906,2774052
2010-03-12 00:00:00+00:00,28.498281478881836,42.724998474121094,43.275001525878906,42.505001068115234,42.650001525878906,2197524
2010-03-15 00:00:00+00:00,28.028034210205078,42.02000045776367,42.70000076293945,41.92499923706055,42.70000076293945,1820302
2010-03-16 00:00:00+00:00,28.414901733398438,42.599998474121094,42.84000015258789,42.1150016784668,42.1150016784668,1466798
2010-03-17 00:00:00+00:00,28.868471145629883,43.279998779296875,43.47999954223633,42.775001525878906,42.82500076293945,1866152
2010-03-18 00:00:00+00:00,28.5616512298584,42.81999969482422,43.290000915527344,42.59000015258789,43.130001068115234,1949496
2010-03-19 00:00:00+00:00,28.584989547729492,42.85499954223633,43.14500045776367,42.66999816894531,43.060001373291016,3012186
2010-03-22 00:00:00+00:00,28.60833740234375,42.88999938964844,42.88999938964844,42.20500183105469,42.584999084472656,1932840
2010-03-23 00:00:00+00:00,28.6650333404541,42.974998474121094,43.165000915527344,42.34000015258789,42.69499969482422,2207388
2010-03-24 00:00:00+00:00,28.548309326171875,42.79999923706055,43.29499816894531,42.435001373291016,43.04499816894531,1712962
2010-03-25 00:00:00+00:00,28.93184471130371,43.375,43.4900016784668,42.6349983215332,42.779998779296875,1716398
2010-03-26 00:00:00+00:00,28.731739044189453,43.07500076293945,43.345001220703125,42.86000061035156,43.04999923706055,1380452
2010-03-29 00:00:00+00:00,28.615013122558594,42.900001525878906,43.349998474121094,42.54499816894531,43.349998474121094,1590214
2010-03-30 00:00:00+00:00,28.491609573364258,42.71500015258789,43.07500076293945,42.6150016784668,42.93000030517578,1422062
2010-03-31 00:00:00+00:00,28.961856842041016,43.41999816894531,43.724998474121094,43.0099983215332,43.0099983215332,3920514
2010-04-01 00:00:00+00:00,29.302040100097656,43.93000030517578,44.220001220703125,43.43000030517578,43.43000030517578,2370264
2010-04-06 00:00:00+00:00,29.518815994262695,44.255001068115234,44.435001373291016,43.51499938964844,43.599998474121094,2425118
2010-04-07 00:00:00+00:00,29.398752212524414,44.07500076293945,44.349998474121094,43.90999984741211,44.0,2508144
2010-04-08 00:00:00+00:00,28.98186683654785,43.45000076293945,43.97999954223633,43.16999816894531,43.70500183105469,1707450
2010-04-09 00:00:00+00:00,29.31537628173828,43.95000076293945,44.119998931884766,43.560001373291016,43.560001373291016,1706050
2010-04-12 00:00:00+00:00,29.392080307006836,44.064998626708984,44.44499969482422,43.650001525878906,44.415000915527344,1706042
2010-04-13 00:00:00+00:00,28.848459243774414,43.25,44.04999923706055,43.14500045776367,43.53499984741211,2318434
2010-04-14 00:00:00+00:00,28.89182472229004,43.314998626708984,43.619998931884766,43.05500030517578,43.275001525878906,1773426
2010-04-15 00:00:00+00:00,28.94518280029297,43.39500045776367,43.81999969482422,43.275001525878906,43.70000076293945,1514430
2010-04-16 00:00:00+00:00,28.464929580688477,42.67499923706055,43.91999816894531,42.57500076293945,43.060001373291016,3258568
2010-04-19 00:00:00+00:00,28.428245544433594,42.619998931884766,42.95500183105469,42.275001525878906,42.349998474121094,2241236
2010-04-20 00:00:00+00:00,29.718929290771484,44.55500030517578,44.55500030517578,42.55500030517578,42.6349983215332,3615274
2010-04-21 00:00:00+00:00,29.37541389465332,44.040000915527344,44.560001373291016,43.9900016784668,44.42499923706055,2736462
2010-04-22 00:00:00+00:00,28.72840118408203,43.06999969482422,43.61000061035156,42.7400016784668,43.04999923706055,4217380
2010-04-23 00:00:00+00:00,29.00855255126953,43.4900016784668,43.900001525878906,42.36000061035156,42.45000076293945,3377468
2010-04-26 00:00:00+00:00,29.762277603149414,44.619998931884766,44.654998779296875,43.92499923706055,44.0099983215332,2732138
2010-04-27 00:00:00+00:00,28.508285522460938,42.7400016784668,44.7400016784668,42.7400016784668,44.63999938964844,2496808
2010-04-28 00:00:00+00:00,27.777896881103516,41.64500045776367,42.900001525878906,41.33000183105469,42.650001525878906,4102742
2010-04-29 00:00:00+00:00,28.7484130859375,43.099998474121094,43.279998779296875,41.599998474121094,41.67499923706055,3352272
2010-04-30 00:00:00+00:00,28.658363342285156,42.96500015258789,43.915000915527344,42.61000061035156,42.80500030517578,3058530
2010-05-03 00:00:00+00:00,28.615013122558594,42.900001525878906,43.23500061035156,42.290000915527344,42.71500015258789,1331524
2010-05-04 00:00:00+00:00,27.460159301757812,40.185001373291016,42.119998931884766,39.82500076293945,42.03499984741211,4857988
2010-05-05 00:00:00+00:00,27.200485229492188,39.80500030517578,40.880001068115234,39.564998626708984,40.029998779296875,4077636
2010-05-06 00:00:00+00:00,27.258569717407227,39.88999938964844,41.44499969482422,39.0,39.0099983215332,5455254
2010-05-07 00:00:00+00:00,26.930566787719727,39.40999984741211,39.40999984741211,36.974998474121094,38.54999923706055,8564448
2010-05-10 00:00:00+00:00,28.263084411621094,41.36000061035156,41.36000061035156,38.79999923706055,39.224998474121094,6435596
2010-05-11 00:00:00+00:00,28.170835494995117,41.224998474121094,41.375,40.06999969482422,40.255001068115234,3582058
2010-05-12 00:00:00+00:00,28.697010040283203,41.994998931884766,42.380001068115234,40.404998779296875,40.6150016784668,3155608
2010-05-13 00:00:00+00:00,28.69359016418457,41.9900016784668,42.35499954223633,41.540000915527344,42.130001068115234,1352544
2010-05-14 00:00:00+00:00,27.43282699584961,40.14500045776367,42.15999984741211,40.04999923706055,41.20000076293945,3331126
2010-05-17 00:00:00+00:00,27.043317794799805,39.57500076293945,40.474998474121094,39.17499923706055,39.244998931884766,2739064
2010-05-18 00:00:00+00:00,28.08541488647461,41.099998474121094,41.54999923706055,39.8650016784668,39.8650016784668,3804458
2010-05-19 00:00:00+00:00,27.19706916809082,39.79999923706055,40.6349983215332,39.380001068115234,40.0099983215332,4678536
2010-05-20 00:00:00+00:00,26.530813217163086,38.82500076293945,40.41999816894531,38.27000045776367,39.6349983215332,4690704
2010-05-21 00:00:00+00:00,26.776813507080078,39.185001373291016,39.540000915527344,37.94499969482422,38.47999954223633,4690352
2010-05-24 00:00:00+00:00,26.82122802734375,39.25,39.77000045776367,38.52000045776367,39.0099983215332,2326616
2010-05-25 00:00:00+00:00,25.755210876464844,37.689998626708984,38.1349983215332,37.29999923706055,37.54999923706055,3523466
2010-05-26 00:00:00+00:00,26.76998519897461,39.17499923706055,39.595001220703125,38.05500030517578,38.05500030517578,4504062
2010-05-27 00:00:00+00:00,28.167417526245117,41.220001220703125,41.224998474121094,39.290000915527344,39.310001373291016,3864810
2010-05-28 00:00:00+00:00,27.84624481201172,40.75,41.369998931884766,40.540000915527344,41.11000061035156,3011336
2010-05-31 00:00:00+00:00,28.0136661529541,40.994998931884766,41.15999984741211,39.67499923706055,39.67499923706055,1058056
2010-06-01 00:00:00+00:00,28.242586135864258,41.33000183105469,41.5,39.72999954223633,40.3650016784668,3051848
2010-06-02 00:00:00+00:00,28.218669891357422,41.29499816894531,41.3650016784668,40.23500061035156,41.064998626708984,1904198
2010-06-03 00:00:00+00:00,29.15143394470215,42.65999984741211,42.79999923706055,42.005001068115234,42.25,3251290
2010-06-04 00:00:00+00:00,29.05234718322754,42.51499938964844,44.209999084472656,42.14500045776367,42.654998779296875,4935318
2010-06-07 00:00:00+00:00,28.62867546081543,41.89500045776367,42.599998474121094,41.4900016784668,41.775001525878906,2719338
2010-06-08 00:00:00+00:00,28.611591339111328,41.869998931884766,42.51499938964844,41.314998626708984,42.185001373291016,3361822
2010-06-09 00:00:00+00:00,29.34618377685547,42.94499969482422,42.94499969482422,41.54499816894531,42.0099983215332,2545056
2010-06-10 00:00:00+00:00,30.374618530273438,44.45000076293945,44.59000015258789,42.439998626708984,42.73500061035156,3510440
2010-06-11 00:00:00+00:00,29.913360595703125,43.775001525878906,44.70000076293945,43.244998931884766,44.5,3170272
2010-06-14 00:00:00+00:00,30.45661735534668,44.56999969482422,44.625,44.189998626708984,44.3849983215332,3064004
2010-06-15 00:00:00+00:00,30.661619186401367,44.869998931884766,45.220001220703125,43.68000030517578,44.3849983215332,3121168
2010-06-16 00:00:00+00:00,30.811954498291016,45.09000015258789,45.45000076293945,44.14500045776367,45.150001525878906,3010286
2010-06-17 00:00:00+00:00,30.603538513183594,44.78499984741211,45.33000183105469,44.400001525878906,44.78499984741211,2572868
